date,avg_temperature,avg_precipitation
2024-01-01,0.401340277777778,0.00942361111111111
2024-01-02,0.4046944444444446,0.009625
2024-01-03,0.4287986111111111,0.008881944444444446
2024-01-04,0.42611111111111105,0.010729166666666668
2024-01-05,0.3743194444444444,0.009298611111111112
2024-01-06,0.4533749999999999,0.01161111111111111
2024-01-07,0.44363194444444437,0.012597222222222223
2024-01-08,0.5068125000000001,0.014138888888888888
2024-01-09,0.5230902777777777,0.012847222222222222
2024-01-10,0.5414791666666667,0.010895833333333334
2024-01-11,0.49534722222222227,0.012736111111111108
2024-01-12,0.4816041666666667,0.013027777777777777
2024-01-13,0.6069097222222222,0.014854166666666667
2024-01-14,0.5986805555555555,0.012951388888888887
2024-01-15,0.6867500000000001,0.0136875
2024-01-16,0.5906805555555555,0.01584722222222222
2024-01-17,0.6713819444444443,0.01575
2024-01-18,0.7130347222222222,0.016430555555555556
2024-01-19,0.8957916666666667,0.019
2024-01-20,0.9114861111111111,0.01385416666666667
2024-01-21,1.0049444444444444,0.017472222222222222
2024-01-22,0.9415694444444446,0.01620138888888889
2024-01-23,1.0325694444444449,0.016840277777777777
2024-01-24,1.0386736111111112,0.017236111111111112
2024-01-25,1.1448125000000002,0.018666666666666668
2024-01-26,1.1649652777777777,0.018083333333333333
2024-01-27,1.1981944444444446,0.018222222222222223
2024-01-28,1.4066250000000002,0.0195
2024-01-29,1.4430694444444447,0.018958333333333334
2024-01-30,1.4793958333333337,0.019333333333333334
2024-01-31,1.5827152777777775,0.01975
2024-02-01,1.6160208333333332,0.020569444444444442
2024-02-02,1.675152777777778,0.02032638888888889
2024-02-03,1.7801874999999998,0.022125
2024-02-04,1.8487430555555555,0.018333333333333333
2024-02-05,2.0156944444444442,0.022555555555555558
2024-02-06,2.0262708333333332,0.021993055555555557
2024-02-07,2.149541666666667,0.019569444444444445
2024-02-08,2.2868263888888887,0.0205625
2024-02-09,2.380458333333333,0.023291666666666665
2024-02-10,2.440451388888889,0.023840277777777776
2024-02-11,2.486097222222222,0.0229375
2024-02-12,2.6984166666666667,0.019458333333333334
2024-02-13,2.7268333333333334,0.01977777777777778
2024-02-14,2.8486666666666665,0.021013888888888888
2024-02-15,2.9665138888888887,0.02369444444444445
2024-02-16,3.094986111111111,0.027131944444444445
2024-02-17,3.1945347222222216,0.02251388888888889
2024-02-18,3.3438125000000003,0.024381944444444446
2024-02-19,3.4441111111111113,0.022500000000000003
2024-02-20,3.549201388888889,0.02329861111111111
2024-02-21,3.6020972222222225,0.024263888888888887
2024-02-22,3.7422291666666663,0.02356944444444444
2024-02-23,3.894805555555555,0.027986111111111114
2024-02-24,4.034493055555556,0.023631944444444445
2024-02-25,4.053159722222222,0.024625
2024-02-26,4.260701388888889,0.021784722222222223
2024-02-27,4.364027777777777,0.027020833333333334
2024-02-28,4.5312222222222225,0.02770833333333333
2024-02-29,4.666083333333333,0.026006944444444447
2024-03-01,4.828972222222223,0.029395833333333333
2024-03-02,4.978638888888889,0.02761805555555556
2024-03-03,5.009743055555556,0.026208333333333333
2024-03-04,5.09986111111111,0.02844444444444445
2024-03-05,5.389409722222222,0.02707638888888889
2024-03-06,5.440083333333334,0.02652083333333333
2024-03-07,5.647652777777777,0.02932638888888889
2024-03-08,5.7910763888888885,0.02488888888888889
2024-03-09,5.871340277777778,0.030465277777777782
2024-03-10,6.124499999999999,0.030083333333333333
2024-03-11,6.139680555555556,0.026659722222222224
2024-03-12,6.304180555555556,0.02697916666666667
2024-03-13,6.4292291666666666,0.03324305555555556
2024-03-14,6.577097222222222,0.029854166666666664
2024-03-15,6.822638888888889,0.028277777777777777
2024-03-16,6.939895833333334,0.029305555555555557
2024-03-17,7.124930555555555,0.03090972222222222
2024-03-18,7.164305555555554,0.028652777777777777
2024-03-19,7.378180555555556,0.03020138888888889
2024-03-20,7.5471458333333326,0.02795138888888889
2024-03-21,7.695465277777777,0.029729166666666668
2024-03-22,7.801451388888889,0.03205555555555555
2024-03-23,7.946833333333332,0.02897916666666667
2024-03-24,8.068291666666667,0.029611111111111112
2024-03-25,8.28138888888889,0.029513888888888888
2024-03-26,8.389402777777779,0.030340277777777775
2024-03-27,8.613979166666667,0.02834722222222222
2024-03-28,8.694958333333334,0.03136805555555556
2024-03-29,8.945229166666666,0.03203472222222222
2024-03-30,8.99682638888889,0.030166666666666665
2024-03-31,9.259180555555556,0.029451388888888888
2024-04-01,9.371881944444446,0.027166666666666665
2024-04-02,9.518520833333334,0.0299375
2024-04-03,9.660895833333333,0.03502083333333334
2024-04-04,9.845104166666665,0.030152777777777785
2024-04-05,9.976208333333334,0.03253472222222222
2024-04-06,10.135291666666667,0.030319444444444447
2024-04-07,10.326701388888889,0.03051388888888889
2024-04-08,10.354930555555555,0.0315625
2024-04-09,10.544951388888888,0.029701388888888885
2024-04-10,10.719013888888888,0.028104166666666666
2024-04-11,10.937666666666667,0.03078472222222222
2024-04-12,11.020569444444444,0.028930555555555553
2024-04-13,11.277631944444446,0.03213194444444444
2024-04-14,11.304986111111111,0.028645833333333332
2024-04-15,11.465465277777778,0.031104166666666672
2024-04-16,11.67532638888889,0.0329375
2024-04-17,11.78436111111111,0.02886805555555555
2024-04-18,11.846409722222223,0.02911805555555556
2024-04-19,12.113722222222224,0.03157638888888889
2024-04-20,12.251208333333333,0.02694444444444444
2024-04-21,12.418923611111111,0.03148611111111111
2024-04-22,12.556659722222223,0.029493055555555554
2024-04-23,12.67204861111111,0.02979166666666667
2024-04-24,12.875909722222223,0.028395833333333335
2024-04-25,13.056923611111111,0.028277777777777777
2024-04-26,13.12825,0.027499999999999997
2024-04-27,13.206236111111114,0.027479166666666662
2024-04-28,13.408027777777777,0.027680555555555555
2024-04-29,13.53098611111111,0.02821527777777778
2024-04-30,13.69988888888889,0.02752083333333333
2024-05-01,13.715020833333332,0.02822222222222222
2024-05-02,13.895680555555554,0.028368055555555556
2024-05-03,14.112708333333332,0.02613888888888889
2024-05-04,14.238444444444445,0.028506944444444442
2024-05-05,14.320500000000001,0.02724305555555556
2024-05-06,14.41990972222222,0.028368055555555556
2024-05-07,14.614430555555554,0.02972222222222223
2024-05-08,14.676201388888892,0.02451388888888889
2024-05-09,14.8675625,0.02451388888888889
2024-05-10,14.866138888888887,0.0231875
2024-05-11,15.020166666666666,0.026104166666666668
2024-05-12,15.168180555555555,0.025208333333333333
2024-05-13,15.318354166666667,0.02738194444444445
2024-05-14,15.482916666666668,0.025222222222222226
2024-05-15,15.527993055555553,0.02503472222222222
2024-05-16,15.669284722222223,0.02463888888888889
2024-05-17,15.730326388888887,0.022847222222222227
2024-05-18,15.889145833333336,0.023000000000000003
2024-05-19,15.973611111111111,0.022819444444444444
2024-05-20,16.12457638888889,0.024381944444444446
2024-05-21,16.182465277777776,0.0210625
2024-05-22,16.221430555555557,0.021555555555555553
2024-05-23,16.401749999999996,0.020125
2024-05-24,16.53573611111111,0.02543055555555556
2024-05-25,16.622652777777777,0.020319444444444442
2024-05-26,16.737208333333335,0.02177777777777778
2024-05-27,16.720583333333334,0.021409722222222222
2024-05-28,16.836930555555554,0.02099305555555556
2024-05-29,16.841923611111113,0.02075
2024-05-30,17.034736111111112,0.022055555555555557
2024-05-31,17.08485416666667,0.02175
2024-06-01,17.13034027777778,0.018555555555555554
2024-06-02,17.283784722222222,0.020708333333333332
2024-06-03,17.327222222222222,0.019152777777777776
2024-06-04,17.37966666666667,0.017451388888888888
2024-06-05,17.50627777777778,0.020006944444444445
2024-06-06,17.566361111111114,0.01867361111111111
2024-06-07,17.559791666666666,0.017805555555555557
2024-06-08,17.649486111111113,0.018881944444444444
2024-06-09,17.7134375,0.016604166666666663
2024-06-10,17.798597222222224,0.016180555555555552
2024-06-11,17.83434722222222,0.0169375
2024-06-12,17.84336111111111,0.015604166666666665
2024-06-13,17.939847222222223,0.016805555555555556
2024-06-14,17.949555555555555,0.017208333333333332
2024-06-15,18.034687500000004,0.01692361111111111
2024-06-16,18.120874999999998,0.016645833333333332
2024-06-17,18.112659722222222,0.014916666666666667
2024-06-18,18.15851388888889,0.016527777777777777
2024-06-19,18.14027777777778,0.011659722222222222
2024-06-20,18.2609375,0.014965277777777779
2024-06-21,18.246083333333335,0.012027777777777778
2024-06-22,18.279333333333334,0.01271527777777778
2024-06-23,18.310006944444446,0.013020833333333334
2024-06-24,18.28057638888889,0.012812500000000003
2024-06-25,18.38165972222222,0.011194444444444444
2024-06-26,18.33952083333333,0.010763888888888889
2024-06-27,18.32725,0.011770833333333333
2024-06-28,18.442749999999997,0.01423611111111111
2024-06-29,18.366972222222223,0.010666666666666666
2024-06-30,18.423381944444444,0.010972222222222223
2024-07-01,18.403555555555556,0.008416666666666668
2024-07-02,18.33882638888889,0.009159722222222222
2024-07-03,18.381381944444442,0.009402777777777777
2024-07-04,18.417375,0.008972222222222222
2024-07-05,18.40017361111111,0.007097222222222222
2024-07-06,18.417701388888887,0.008256944444444445
2024-07-07,18.298402777777774,0.00795138888888889
2024-07-08,18.354666666666667,0.009465277777777777
2024-07-09,18.343062500000002,0.006965277777777779
2024-07-10,18.28371527777778,0.008208333333333333
2024-07-11,18.277840277777777,0.007194444444444445
2024-07-12,18.165555555555557,0.007326388888888889
2024-07-13,18.141506944444444,0.0057013888888888895
2024-07-14,18.246152777777777,0.006069444444444445
2024-07-15,18.10009722222222,0.006791666666666667
2024-07-16,18.141541666666665,0.004673611111111111
2024-07-17,18.111791666666665,0.004763888888888889
2024-07-18,18.11416666666667,0.004173611111111111
2024-07-19,17.99467361111111,0.005201388888888889
2024-07-20,17.96784027777778,0.003416666666666667
2024-07-21,17.881791666666665,0.0028402777777777775
2024-07-22,17.821784722222223,0.0050416666666666665
2024-07-23,17.81778472222222,0.003791666666666667
2024-07-24,17.773152777777778,0.0008611111111111112
2024-07-25,17.717618055555555,0.0020833333333333333
2024-07-26,17.7189375,0.002173611111111111
2024-07-27,17.538055555555555,0.0010069444444444444
2024-07-28,17.502465277777777,0.0016736111111111112
2024-07-29,17.404819444444446,0.0010347222222222222
2024-07-30,17.35398611111111,0.0005555555555555556
2024-07-31,17.232666666666667,0.00028472222222222223
2024-08-01,17.259944444444443,0.0
2024-08-02,17.147555555555556,0.0
2024-08-03,17.068479166666666,0.0
2024-08-04,16.990631944444445,0.0
2024-08-05,16.81209722222222,0.0
2024-08-06,16.729847222222222,0.0
2024-08-07,16.657083333333333,0.0
2024-08-08,16.624499999999998,0.0
2024-08-09,16.556493055555556,0.0
2024-08-10,16.42925,0.0
2024-08-11,16.32036111111111,0.0
2024-08-12,16.219104166666668,0.0
2024-08-13,16.11704166666667,0.0
2024-08-14,16.056291666666667,0.0
2024-08-15,15.882819444444443,0.0
2024-08-16,15.825194444444444,0.0
2024-08-17,15.743416666666667,0.0
2024-08-18,15.61952777777778,0.0
2024-08-19,15.469868055555557,0.0
2024-08-20,15.355763888888891,0.0
2024-08-21,15.262777777777776,0.0
2024-08-22,15.11101388888889,0.0
2024-08-23,15.009395833333333,0.0
2024-08-24,14.788243055555556,0.0
2024-08-25,14.642138888888889,0.0
2024-08-26,14.613430555555556,0.0
2024-08-27,14.492215277777778,0.0
2024-08-28,14.33322222222222,0.0
2024-08-29,14.231354166666668,0.0
2024-08-30,14.075909722222223,0.0
2024-08-31,13.958847222222222,0.0
2024-09-01,13.825395833333333,0.0
2024-09-02,13.682819444444446,0.0
2024-09-03,13.546187500000002,0.0
2024-09-04,13.378888888888888,0.0
2024-09-05,13.3178125,0.0
2024-09-06,13.109506944444446,0.0
2024-09-07,12.97673611111111,0.0
2024-09-08,12.851951388888887,0.0
2024-09-09,12.715784722222224,0.0
2024-09-10,12.58054861111111,0.0
2024-09-11,12.447027777777778,0.0
